start_time,end_time,duration,label,rms_energy,event_label,scanner_block
209.728,209.92000000000002,0.19200000000000728,2,0.0,pre,1
209.92000000000002,210.24,0.3199999999999932,0,0.0,scan,1
210.24,210.352,0.11199999999999477,3,0.0,post,1
210.352,210.544,0.19200000000000728,1,0.0,inactive,1
210.544,210.72000000000003,0.17600000000001614,2,0.0,pre,1
210.72000000000003,211.024,0.3039999999999736,0,0.0,scan,1
211.024,211.15200000000002,0.12800000000001432,3,0.0,post,1
211.15200000000002,211.34400000000002,0.19200000000000728,1,0.0,inactive,1
211.34400000000002,211.536,0.19199999999997885,2,0.0,pre,1
211.536,211.824,0.2880000000000109,0,0.0,scan,1
211.824,211.952,0.1279999999999859,3,0.0,post,1
211.952,212.144,0.19200000000000728,1,0.0,inactive,1
212.144,212.336,0.19200000000000728,2,0.0,pre,1
212.336,212.64000000000001,0.30400000000000205,0,0.0,scan,1
212.64000000000001,212.73600000000002,0.09600000000000364,3,0.0,post,1
212.73600000000002,212.92800000000003,0.19200000000000728,1,0.0,inactive,1
212.92800000000003,213.12,0.19199999999997885,2,0.0,pre,1
213.12,213.44000000000003,0.3200000000000216,0,0.0,scan,1
213.44000000000003,213.568,0.1279999999999859,3,0.0,post,1
213.568,213.74400000000003,0.17600000000001614,1,0.0,inactive,1
213.74400000000003,213.952,0.20799999999997,2,0.0,pre,1
213.952,214.24,0.2880000000000109,0,0.0,scan,1
214.24,214.352,0.11199999999999477,3,0.0,post,1
214.352,214.52800000000002,0.17600000000001614,1,0.0,inactive,1
214.52800000000002,214.72000000000003,0.19200000000000728,2,0.0,pre,1
214.72000000000003,215.04000000000002,0.3199999999999932,0,0.0,scan,1
215.04000000000002,215.15200000000002,0.11199999999999477,3,0.0,post,1
215.15200000000002,215.328,0.17599999999998772,1,0.0,inactive,1
215.328,215.52,0.19200000000000728,2,0.0,pre,1
215.52,215.824,0.30400000000000205,0,0.0,scan,1
215.824,215.96800000000002,0.14400000000000546,3,0.0,post,1
215.96800000000002,216.144,0.17599999999998772,1,0.0,inactive,1
216.144,216.352,0.2079999999999984,2,0.0,pre,1
216.352,216.64000000000001,0.2880000000000109,0,0.0,scan,1
216.64000000000001,216.73600000000002,0.09600000000000364,3,0.0,post,1
216.73600000000002,216.92800000000003,0.19200000000000728,1,0.0,inactive,1
216.92800000000003,217.12,0.19199999999997885,2,0.0,pre,1
217.12,217.424,0.30400000000000205,0,0.0,scan,1
217.424,217.55200000000002,0.12800000000001432,3,0.0,post,1
217.55200000000002,217.74400000000003,0.19200000000000728,1,0.0,inactive,1
217.74400000000003,217.936,0.19199999999997885,2,0.0,pre,1
217.936,218.24,0.30400000000000205,0,0.0,scan,1
218.24,218.352,0.11199999999999477,3,0.0,post,1
218.352,218.52800000000002,0.17600000000001614,1,0.0,inactive,1
218.52800000000002,218.73600000000002,0.2079999999999984,2,0.0,pre,1
218.73600000000002,219.04000000000002,0.30400000000000205,0,0.0,scan,1
219.04000000000002,219.13600000000002,0.09600000000000364,3,0.0,post,1
219.13600000000002,219.328,0.19199999999997885,1,0.0,inactive,1
219.328,219.536,0.2079999999999984,2,0.0,pre,1
219.536,219.80800000000002,0.2720000000000198,0,0.0,scan,1
219.80800000000002,219.96800000000002,0.1599999999999966,3,0.0,post,1
219.96800000000002,220.144,0.17599999999998772,1,0.0,inactive,1
220.144,220.336,0.19200000000000728,2,0.0,pre,1
220.336,220.64000000000001,0.30400000000000205,0,0.0,scan,1
220.64000000000001,220.752,0.11199999999999477,3,0.0,post,1
220.752,220.94400000000002,0.19200000000000728,1,0.0,inactive,1
220.94400000000002,221.12,0.17599999999998772,2,0.0,pre,1
221.12,221.44000000000003,0.3200000000000216,0,0.0,scan,1
221.44000000000003,221.568,0.1279999999999859,3,0.0,post,1
221.568,221.74400000000003,0.17600000000001614,1,0.0,inactive,1
221.74400000000003,221.936,0.19199999999997885,2,0.0,pre,1
221.936,222.22400000000002,0.2880000000000109,0,0.0,scan,1
222.22400000000002,222.352,0.1279999999999859,3,0.0,post,1
222.352,222.544,0.19200000000000728,1,0.0,inactive,1
222.544,222.72000000000003,0.17600000000001614,2,0.0,pre,1
222.72000000000003,223.04000000000002,0.3199999999999932,0,0.0,scan,1
223.04000000000002,223.13600000000002,0.09600000000000364,3,0.0,post,1
223.13600000000002,223.34400000000002,0.2079999999999984,1,0.0,inactive,1
223.34400000000002,223.52,0.17599999999998772,2,0.0,pre,1
223.52,223.84,0.3199999999999932,0,0.0,scan,1
223.84,223.952,0.11199999999999477,3,0.0,post,1
223.952,224.144,0.19200000000000728,1,0.0,inactive,1
224.144,224.352,0.2079999999999984,2,0.0,pre,1
224.352,224.64000000000001,0.2880000000000109,0,0.0,scan,1
224.64000000000001,224.73600000000002,0.09600000000000364,3,0.0,post,1
224.73600000000002,224.92800000000003,0.19200000000000728,1,0.0,inactive,1
224.92800000000003,225.13600000000002,0.2079999999999984,2,0.0,pre,1
225.13600000000002,225.424,0.2879999999999825,0,0.0,scan,1
225.424,225.55200000000002,0.12800000000001432,3,0.0,post,1
225.55200000000002,225.74400000000003,0.19200000000000728,1,0.0,inactive,1
225.74400000000003,225.936,0.19199999999997885,2,0.0,pre,1
225.936,226.22400000000002,0.2880000000000109,0,0.0,scan,1
226.22400000000002,226.352,0.1279999999999859,3,0.0,post,1
226.352,226.52800000000002,0.17600000000001614,1,0.0,inactive,1
226.52800000000002,226.73600000000002,0.2079999999999984,2,0.0,pre,1
226.73600000000002,227.04000000000002,0.30400000000000205,0,0.0,scan,1
227.04000000000002,227.15200000000002,0.11199999999999477,3,0.0,post,1
227.15200000000002,227.328,0.17599999999998772,1,0.0,inactive,1
227.328,227.536,0.2079999999999984,2,0.0,pre,1
227.536,227.824,0.2880000000000109,0,0.0,scan,1
227.824,227.936,0.11199999999999477,3,0.0,post,1
227.936,228.12800000000001,0.19200000000000728,1,0.0,inactive,1
228.12800000000001,228.336,0.2079999999999984,2,0.0,pre,1
228.336,228.64000000000001,0.30400000000000205,0,0.0,scan,1
228.64000000000001,228.752,0.11199999999999477,3,0.0,post,1
228.752,228.928,0.17599999999998772,1,0.0,inactive,1
228.928,229.13600000000002,0.20800000000002683,2,0.0,pre,1
229.13600000000002,229.44,0.3039999999999736,0,0.0,scan,1
229.44,229.536,0.09600000000000364,3,0.0,post,1
229.536,229.74400000000003,0.20800000000002683,1,0.0,inactive,1
229.74400000000003,229.936,0.19199999999997885,2,0.0,pre,1
229.936,230.22400000000002,0.2880000000000109,0,0.0,scan,1
230.22400000000002,230.352,0.1279999999999859,3,0.0,post,1
230.352,230.52800000000002,0.17600000000001614,1,0.0,inactive,1
230.52800000000002,230.73600000000002,0.2079999999999984,2,0.0,pre,1
230.73600000000002,231.04000000000002,0.30400000000000205,0,0.0,scan,1
231.04000000000002,231.15200000000002,0.11199999999999477,3,0.0,post,1
231.15200000000002,231.32800000000003,0.17600000000001614,1,0.0,inactive,1
231.32800000000003,231.536,0.20799999999997,2,0.0,pre,1
231.536,231.84,0.30400000000000205,0,0.0,scan,1
231.84,231.936,0.09600000000000364,3,0.0,post,1
231.936,232.12800000000001,0.19200000000000728,1,0.0,inactive,1
232.12800000000001,232.352,0.22399999999998954,2,0.0,pre,1
232.352,232.608,0.2560000000000002,0,0.0,scan,1
232.608,232.73600000000002,0.12800000000001432,3,0.0,post,1
232.73600000000002,232.928,0.19199999999997885,1,0.0,inactive,1
232.928,233.13600000000002,0.20800000000002683,2,0.0,pre,1
233.13600000000002,233.44,0.3039999999999736,0,0.0,scan,1
233.44,233.536,0.09600000000000364,3,0.0,post,1
233.536,233.728,0.19200000000000728,1,0.0,inactive,1
233.728,233.936,0.2079999999999984,2,0.0,pre,1
233.936,234.24,0.30400000000000205,0,0.0,scan,1
234.24,234.352,0.11199999999999477,3,0.0,post,1
234.352,234.544,0.19200000000000728,1,0.0,inactive,1
234.544,234.73600000000002,0.19200000000000728,2,0.0,pre,1
234.73600000000002,235.04000000000002,0.30400000000000205,0,0.0,scan,1
235.04000000000002,235.13600000000002,0.09600000000000364,3,0.0,post,1
235.13600000000002,235.32800000000003,0.19200000000000728,1,0.0,inactive,1
235.32800000000003,235.52,0.19199999999997885,2,0.0,pre,1
235.52,235.824,0.30400000000000205,0,0.0,scan,1
235.824,235.936,0.11199999999999477,3,0.0,post,1
235.936,236.12800000000001,0.19200000000000728,1,0.0,inactive,1
236.12800000000001,236.336,0.2079999999999984,2,0.0,pre,1
236.336,236.62400000000002,0.2880000000000109,0,0.0,scan,1
236.62400000000002,236.752,0.1279999999999859,3,0.0,post,1
236.752,236.928,0.17599999999998772,1,0.0,inactive,1
236.928,237.15200000000002,0.22400000000001796,2,0.0,pre,1
237.15200000000002,237.44,0.2879999999999825,0,0.0,scan,1
237.44,237.536,0.09600000000000364,3,0.0,post,1
237.536,237.728,0.19200000000000728,1,0.0,inactive,1
237.728,237.92000000000002,0.19200000000000728,2,0.0,pre,1
237.92000000000002,238.22400000000002,0.30400000000000205,0,0.0,scan,1
238.22400000000002,238.352,0.1279999999999859,3,0.0,post,1
238.352,238.52800000000002,0.17600000000001614,1,0.0,inactive,1
238.52800000000002,238.73600000000002,0.2079999999999984,2,0.0,pre,1
238.73600000000002,239.04000000000002,0.30400000000000205,0,0.0,scan,1
239.04000000000002,239.15200000000002,0.11199999999999477,3,0.0,post,1
239.15200000000002,239.32800000000003,0.17600000000001614,1,0.0,inactive,1
239.32800000000003,239.536,0.20799999999997,2,0.0,pre,1
239.536,239.84,0.30400000000000205,0,0.0,scan,1
239.84,239.936,0.09600000000000364,3,0.0,post,1
239.936,240.144,0.2079999999999984,1,0.0,inactive,1
240.144,240.336,0.19200000000000728,2,0.0,pre,1
240.336,240.62400000000002,0.2880000000000109,0,0.0,scan,1
240.62400000000002,240.76800000000003,0.14400000000000546,3,0.0,post,1
240.76800000000003,240.94400000000002,0.17599999999998772,1,0.0,inactive,1
240.94400000000002,241.13600000000002,0.19200000000000728,2,0.0,pre,1
241.13600000000002,241.44,0.3039999999999736,0,0.0,scan,1
241.44,241.55200000000002,0.11200000000002319,3,0.0,post,1
241.55200000000002,241.74400000000003,0.19200000000000728,1,0.0,inactive,1
241.74400000000003,241.936,0.19199999999997885,2,0.0,pre,1
241.936,242.24,0.30400000000000205,0,0.0,scan,1
242.24,242.352,0.11199999999999477,3,0.0,post,1
242.352,242.544,0.19200000000000728,1,0.0,inactive,1
242.544,242.73600000000002,0.19200000000000728,2,0.0,pre,1
242.73600000000002,243.024,0.2879999999999825,0,0.0,scan,1
243.024,243.15200000000002,0.12800000000001432,3,0.0,post,1
243.15200000000002,243.32800000000003,0.17600000000001614,1,0.0,inactive,1
243.32800000000003,243.536,0.20799999999997,2,0.0,pre,1
243.536,243.84,0.30400000000000205,0,0.0,scan,1
243.84,243.936,0.09600000000000364,3,0.0,post,1
243.936,244.12800000000001,0.19200000000000728,1,0.0,inactive,1
244.12800000000001,244.336,0.2079999999999984,2,0.0,pre,1
244.336,244.64000000000001,0.30400000000000205,0,0.0,scan,1
244.64000000000001,244.752,0.11199999999999477,3,0.0,post,1
244.752,244.928,0.17599999999998772,1,0.0,inactive,1
244.928,245.15200000000002,0.22400000000001796,2,0.0,pre,1
245.15200000000002,245.44,0.2879999999999825,0,0.0,scan,1
245.44,245.536,0.09600000000000364,3,0.0,post,1
245.536,245.728,0.19200000000000728,1,0.0,inactive,1
245.728,245.936,0.2079999999999984,2,0.0,pre,1
245.936,246.24,0.30400000000000205,0,0.0,scan,1
246.24,246.336,0.09600000000000364,3,0.0,post,1
246.336,246.52800000000002,0.19200000000000728,1,0.0,inactive,1
246.52800000000002,246.73600000000002,0.2079999999999984,2,0.0,pre,1
246.73600000000002,247.04000000000002,0.30400000000000205,0,0.0,scan,1
247.04000000000002,247.15200000000002,0.11199999999999477,3,0.0,post,1
247.15200000000002,247.32800000000003,0.17600000000001614,1,0.0,inactive,1
247.32800000000003,247.55200000000002,0.22399999999998954,2,0.0,pre,1
247.55200000000002,247.84,0.2879999999999825,0,0.0,scan,1
247.84,247.936,0.09600000000000364,3,0.0,post,1
247.936,248.12800000000001,0.19200000000000728,1,0.0,inactive,1
248.12800000000001,248.336,0.2079999999999984,2,0.0,pre,1
248.336,248.62400000000002,0.2880000000000109,0,0.0,scan,1
248.62400000000002,248.73600000000002,0.11199999999999477,3,0.0,post,1
248.73600000000002,248.928,0.19199999999997885,1,0.0,inactive,1
248.928,249.13600000000002,0.20800000000002683,2,0.0,pre,1
249.13600000000002,249.44,0.3039999999999736,0,0.0,scan,1
249.44,249.55200000000002,0.11200000000002319,3,0.0,post,1
249.55200000000002,249.728,0.17599999999998772,1,0.0,inactive,1
249.728,249.936,0.2079999999999984,2,0.0,pre,1
249.936,250.24,0.30400000000000205,0,0.0,scan,1
250.24,250.336,0.09600000000000364,3,0.0,post,1
250.336,250.52800000000002,0.19200000000000728,1,0.0,inactive,1
250.52800000000002,250.73600000000002,0.2079999999999984,2,0.0,pre,1
250.73600000000002,251.024,0.2879999999999825,0,0.0,scan,1
251.024,251.168,0.14400000000000546,3,0.0,post,1
251.168,251.32800000000003,0.160000000000025,1,0.0,inactive,1
251.32800000000003,251.536,0.20799999999997,2,0.0,pre,1
251.536,251.84,0.30400000000000205,0,0.0,scan,1
251.84,251.952,0.11199999999999477,3,0.0,post,1
251.952,252.12800000000001,0.17600000000001614,1,0.0,inactive,1
252.12800000000001,252.336,0.2079999999999984,2,0.0,pre,1
252.336,252.64000000000001,0.30400000000000205,0,0.0,scan,1
252.64000000000001,252.73600000000002,0.09600000000000364,3,0.0,post,1
252.73600000000002,252.94400000000002,0.2079999999999984,1,0.0,inactive,1
252.94400000000002,253.13600000000002,0.19200000000000728,2,0.0,pre,1
253.13600000000002,253.424,0.2879999999999825,0,0.0,scan,1
253.424,253.55200000000002,0.12800000000001432,3,0.0,post,1
253.55200000000002,253.74400000000003,0.19200000000000728,1,0.0,inactive,1
253.74400000000003,253.936,0.19199999999997885,2,0.0,pre,1
253.936,254.24,0.30400000000000205,0,0.0,scan,1
254.24,254.352,0.11199999999999477,3,0.0,post,1
254.352,254.52800000000002,0.17600000000001614,1,0.0,inactive,1
254.52800000000002,254.72000000000003,0.19200000000000728,2,0.0,pre,1
254.72000000000003,255.04000000000002,0.3199999999999932,0,0.0,scan,1
255.04000000000002,255.15200000000002,0.11199999999999477,3,0.0,post,1
255.15200000000002,255.32800000000003,0.17600000000001614,1,0.0,inactive,1
255.32800000000003,255.536,0.20799999999997,2,0.0,pre,1
255.536,255.84,0.30400000000000205,0,0.0,scan,1
255.84,255.952,0.11199999999999477,3,0.0,post,1
255.952,256.144,0.19200000000000728,1,0.0,inactive,1
256.144,256.336,0.19200000000000728,2,0.0,pre,1
256.336,256.64,0.3039999999999736,0,0.0,scan,1
256.64,256.736,0.09600000000000364,3,0.0,post,1
256.736,256.91200000000003,0.17600000000004457,1,0.0,inactive,1
256.91200000000003,257.136,0.22399999999998954,2,0.0,pre,1
257.136,257.44,0.3039999999999736,0,0.0,scan,1
257.44,257.552,0.11200000000002319,3,0.0,post,1
257.552,257.728,0.17599999999998772,1,0.0,inactive,1
257.728,257.952,0.22399999999998954,2,0.0,pre,1
257.952,258.24,0.2880000000000109,0,0.0,scan,1
258.24,258.336,0.09600000000000364,3,0.0,post,1
258.336,258.512,0.17599999999998772,1,0.0,inactive,1
258.512,258.736,0.22399999999998954,2,0.0,pre,1
258.736,259.024,0.2880000000000109,0,0.0,scan,1
259.024,259.15200000000004,0.12800000000004275,3,0.0,post,1
259.15200000000004,259.32800000000003,0.17599999999998772,1,0.0,inactive,1
259.32800000000003,259.536,0.20799999999997,2,0.0,pre,1
259.536,259.84000000000003,0.30400000000003047,0,0.0,scan,1
259.84000000000003,259.968,0.1279999999999859,3,0.0,post,1
259.968,260.12800000000004,0.160000000000025,1,0.0,inactive,1
260.12800000000004,260.35200000000003,0.22399999999998954,2,0.0,pre,1
260.35200000000003,260.64,0.28799999999995407,0,0.0,scan,1
260.64,260.736,0.09600000000000364,3,0.0,post,1
260.736,260.928,0.19200000000000728,1,0.0,inactive,1
260.928,261.136,0.20800000000002683,2,0.0,pre,1
261.136,261.42400000000004,0.2880000000000109,0,0.0,scan,1
261.42400000000004,261.552,0.1279999999999859,3,0.0,post,1
261.552,261.728,0.17599999999998772,1,0.0,inactive,1
261.728,261.93600000000004,0.20800000000002683,2,0.0,pre,1
261.93600000000004,262.24,0.3039999999999736,0,0.0,scan,1
262.24,262.35200000000003,0.11200000000002319,3,0.0,post,1
262.35200000000003,262.528,0.17599999999998772,1,0.0,inactive,1
262.528,262.736,0.20799999999997,2,0.0,pre,1
262.736,263.04,0.30400000000003047,0,0.0,scan,1
263.04,263.136,0.09600000000000364,3,0.0,post,1
263.136,263.32800000000003,0.19200000000000728,1,0.0,inactive,1
263.32800000000003,263.552,0.22399999999998954,2,0.0,pre,1
263.552,263.824,0.27199999999999136,0,0.0,scan,1
263.824,263.952,0.1279999999999859,3,0.0,post,1
263.952,264.144,0.19200000000000728,1,0.0,inactive,1
264.144,264.336,0.19200000000000728,2,0.0,pre,1
264.336,264.64,0.3039999999999736,0,0.0,scan,1
264.64,264.752,0.11200000000002319,3,0.0,post,1
264.752,264.928,0.17599999999998772,1,0.0,inactive,1
264.928,265.136,0.20800000000002683,2,0.0,pre,1
265.136,265.44,0.3039999999999736,0,0.0,scan,1
265.44,265.568,0.1279999999999859,3,0.0,post,1
265.568,265.728,0.160000000000025,1,0.0,inactive,1
265.728,265.952,0.22399999999998954,2,0.0,pre,1
265.952,266.24,0.2880000000000109,0,0.0,scan,1
266.24,266.336,0.09600000000000364,3,0.0,post,1
266.336,266.528,0.19200000000000728,1,0.0,inactive,1
266.528,266.736,0.20799999999997,2,0.0,pre,1
266.736,267.04,0.30400000000003047,0,0.0,scan,1
267.04,267.136,0.09600000000000364,3,0.0,post,1
267.136,267.32800000000003,0.19200000000000728,1,0.0,inactive,1
267.32800000000003,267.536,0.20799999999997,2,0.0,pre,1
267.536,267.84000000000003,0.30400000000003047,0,0.0,scan,1
267.84000000000003,267.968,0.1279999999999859,3,0.0,post,1
267.968,268.144,0.17599999999998772,1,0.0,inactive,1
268.144,268.35200000000003,0.20800000000002683,2,0.0,pre,1
268.35200000000003,268.64,0.28799999999995407,0,0.0,scan,1
268.64,268.752,0.11200000000002319,3,0.0,post,1
268.752,268.96000000000004,0.20800000000002683,1,0.0,inactive,1
268.96000000000004,269.12,0.15999999999996817,2,0.0,pre,1
269.12,269.408,0.2880000000000109,0,0.0,scan,1
269.408,269.552,0.14400000000000546,3,0.0,post,1
269.552,269.744,0.19200000000000728,1,0.0,inactive,1
269.744,269.93600000000004,0.19200000000000728,2,0.0,pre,1
269.93600000000004,270.22400000000005,0.2880000000000109,0,0.0,scan,1
270.22400000000005,270.368,0.1439999999999486,3,0.0,post,1
270.368,270.56,0.19200000000000728,1,0.0,inactive,1
270.56,270.736,0.17599999999998772,2,0.0,pre,1
270.736,271.024,0.2880000000000109,0,0.0,scan,1
271.024,271.136,0.11200000000002319,3,0.0,post,1
271.136,271.36,0.22399999999998954,1,0.0,inactive,1
271.36,271.536,0.17599999999998772,2,0.0,pre,1
271.536,271.824,0.2880000000000109,0,0.0,scan,1
271.824,271.952,0.1279999999999859,3,0.0,post,1
271.952,272.144,0.19200000000000728,1,0.0,inactive,1
272.144,272.336,0.19200000000000728,2,0.0,pre,1
272.336,272.64,0.3039999999999736,0,0.0,scan,1
272.64,272.76800000000003,0.12800000000004275,3,0.0,post,1
272.76800000000003,272.944,0.17599999999998772,1,0.0,inactive,1
272.944,273.136,0.19200000000000728,2,0.0,pre,1
273.136,273.44,0.3039999999999736,0,0.0,scan,1
273.44,273.536,0.09600000000000364,3,0.0,post,1
273.536,273.744,0.20800000000002683,1,0.0,inactive,1
273.744,273.952,0.20799999999997,2,0.0,pre,1
273.952,274.22400000000005,0.2720000000000482,0,0.0,scan,1
274.22400000000005,274.35200000000003,0.1279999999999859,3,0.0,post,1
274.35200000000003,274.544,0.19199999999995043,1,0.0,inactive,1
274.544,274.736,0.19200000000000728,2,0.0,pre,1
274.736,275.04,0.30400000000003047,0,0.0,scan,1
275.04,275.15200000000004,0.11200000000002319,3,0.0,post,1
275.15200000000004,275.344,0.19199999999995043,1,0.0,inactive,1
275.344,275.536,0.19200000000000728,2,0.0,pre,1
275.536,275.84000000000003,0.30400000000003047,0,0.0,scan,1
275.84000000000003,275.952,0.11199999999996635,3,0.0,post,1
275.952,276.144,0.19200000000000728,1,0.0,inactive,1
276.144,276.35200000000003,0.20800000000002683,2,0.0,pre,1
276.35200000000003,276.64,0.28799999999995407,0,0.0,scan,1
276.64,276.736,0.09600000000000364,3,0.0,post,1
276.736,276.928,0.19200000000000728,1,0.0,inactive,1
276.928,277.12,0.19200000000000728,2,0.0,pre,1
277.12,277.44,0.3199999999999932,0,0.0,scan,1
277.44,277.536,0.09600000000000364,3,0.0,post,1
277.536,277.728,0.19200000000000728,1,0.0,inactive,1
277.728,277.93600000000004,0.20800000000002683,2,0.0,pre,1
277.93600000000004,278.24,0.3039999999999736,0,0.0,scan,1
278.24,278.35200000000003,0.11200000000002319,3,0.0,post,1
278.35200000000003,278.544,0.19199999999995043,1,0.0,inactive,1
278.544,278.752,0.20800000000002683,2,0.0,pre,1
278.752,279.04,0.2880000000000109,0,0.0,scan,1
279.04,279.136,0.09600000000000364,3,0.0,post,1
279.136,279.32800000000003,0.19200000000000728,1,0.0,inactive,1
279.32800000000003,279.536,0.20799999999997,2,0.0,pre,1
279.536,279.824,0.2880000000000109,0,0.0,scan,1
279.824,279.968,0.14400000000000546,3,0.0,post,1
279.968,280.16,0.19200000000000728,1,0.0,inactive,1
280.16,280.336,0.17599999999998772,2,0.0,pre,1
280.336,280.624,0.2880000000000109,0,0.0,scan,1
280.624,280.752,0.1279999999999859,3,0.0,post,1
280.752,280.928,0.17599999999998772,1,0.0,inactive,1
280.928,281.136,0.20800000000002683,2,0.0,pre,1
281.136,281.44,0.3039999999999736,0,0.0,scan,1
281.44,281.536,0.09600000000000364,3,0.0,post,1
281.536,281.744,0.20800000000002683,1,0.0,inactive,1
281.744,281.93600000000004,0.19200000000000728,2,0.0,pre,1
281.93600000000004,282.208,0.27199999999999136,0,0.0,scan,1
282.208,282.35200000000003,0.14400000000000546,3,0.0,post,1
282.35200000000003,282.544,0.19199999999995043,1,0.0,inactive,1
282.544,282.72,0.17600000000004457,2,0.0,pre,1
282.72,283.04,0.3199999999999932,0,0.0,scan,1
283.04,283.168,0.1279999999999859,3,0.0,post,1
283.168,283.32800000000003,0.160000000000025,1,0.0,inactive,1
283.32800000000003,283.536,0.20799999999997,2,0.0,pre,1
283.536,283.84000000000003,0.30400000000003047,0,0.0,scan,1
283.84000000000003,283.952,0.11199999999996635,3,0.0,post,1
283.952,284.144,0.19200000000000728,1,0.0,inactive,1
284.144,284.336,0.19200000000000728,2,0.0,pre,1
284.336,284.624,0.2880000000000109,0,0.0,scan,1
284.624,284.752,0.1279999999999859,3,0.0,post,1
284.752,284.928,0.17599999999998772,1,0.0,inactive,1
284.928,285.136,0.20800000000002683,2,0.0,pre,1
285.136,285.44,0.3039999999999736,0,0.0,scan,1
